"chicagoDH","word","n","total","tf","idf","tf_idf"
"c2","callaghan",4,899,0.00444938820912125,1.6094379124341,0.007161014070897
"c2","emissions",4,899,0.00444938820912125,0.916290731874155,0.00407693317852794
"c2","evidence",4,899,0.00444938820912125,0.916290731874155,0.00407693317852794
"c2","precipitation",4,899,0.00444938820912125,0.916290731874155,0.00407693317852794
"c2","study",4,899,0.00444938820912125,0.510825623765991,0.0022728615073014
"c2","temperature",4,899,0.00444938820912125,1.20397280432594,0.00535694239967046
"c4","cities",4,272,0.0147058823529412,1.20397280432594,0.0177054824165579
"c5","environment",4,834,0.00479616306954436,0.916290731874155,0.0043946797691806
"c5","local",4,834,0.00479616306954436,1.6094379124341,0.00771912667834101
"c5","parents",4,834,0.00479616306954436,2.30258509299405,0.0110435735875014
"c5","solutions",4,834,0.00479616306954436,2.30258509299405,0.0110435735875014
"c6","candidates",4,1423,0.0028109627547435,2.30258509299405,0.00647248093603386
"c6","caused",4,1423,0.0028109627547435,0.510825623765991,0.00143591180257482
"c6","coal",4,1423,0.0028109627547435,2.30258509299405,0.00647248093603386
"c6","guide",4,1423,0.0028109627547435,2.30258509299405,0.00647248093603386
"c6","nation",4,1423,0.0028109627547435,2.30258509299405,0.00647248093603386
"c8","impacting",4,775,0.00516129032258065,2.30258509299405,0.0118843101573886
"c8","michigan",4,775,0.00516129032258065,2.30258509299405,0.0118843101573886
"c9","bank",4,564,0.00709219858156028,2.30258509299405,0.0163303907304542
"c9","poverty",4,564,0.00709219858156028,2.30258509299405,0.0163303907304542
"c1","audubon",3,805,0.00372670807453416,2.30258509299405,0.0085810624583629
"c1","current",3,805,0.00372670807453416,2.30258509299405,0.0085810624583629
"c1","warbler",3,805,0.00372670807453416,2.30258509299405,0.0085810624583629
"c10","address",3,1031,0.002909796314258,1.6094379124341,0.00468313650562784
"c10","democratic",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","heating",3,1031,0.002909796314258,1.6094379124341,0.00468313650562784
"c10","leiserowitz",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","mobilization",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","movement",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","polling",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","quarter",3,1031,0.002909796314258,1.20397280432594,0.00350331562849448
"c10","respondents",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c10","thirds",3,1031,0.002909796314258,2.30258509299405,0.00670005361685949
"c2","disasters",3,899,0.00333704115684093,0.693147180559945,0.00231306066927679
"c2","experiencing",3,899,0.00333704115684093,1.20397280432594,0.00401770679975285
"c2","extreme",3,899,0.00333704115684093,0.510825623765991,0.00170464613047605
"c2","hundreds",3,899,0.00333704115684093,1.6094379124341,0.00537076055317275
"c2","impacts",3,899,0.00333704115684093,0.510825623765991,0.00170464613047605
"c2","researchers",3,899,0.00333704115684093,0.916290731874155,0.00305769988389596
"c2","south",3,899,0.00333704115684093,0.693147180559945,0.00231306066927679
"c2","studies",3,899,0.00333704115684093,0.916290731874155,0.00305769988389596
"c4","related",3,272,0.0110294117647059,1.6094379124341,0.0177511534459643
"c5","advocacy",3,834,0.00359712230215827,2.30258509299405,0.00828268019062606
"c5","effects",3,834,0.00359712230215827,1.20397280432594,0.00433083742563286
"c5","nature",3,834,0.00359712230215827,0.693147180559945,0.00249333518187031
"c5","plant",3,834,0.00359712230215827,1.6094379124341,0.00578934500875576
"c5","school",3,834,0.00359712230215827,1.6094379124341,0.00578934500875576
"c5","wildfires",3,834,0.00359712230215827,2.30258509299405,0.00828268019062606
"c6","10",3,1423,0.00210822206605762,1.20397280432594,0.00253824203301322
"c6","ago",3,1423,0.00210822206605762,1.20397280432594,0.00253824203301322
"c6","beast",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","carbon",3,1423,0.00210822206605762,0.510825623765991,0.00107693385193111
"c6","casten",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","changing",3,1423,0.00210822206605762,0.356674943938732,0.000751949987221502
"c6","citizens",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","deserve",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","energy",3,1423,0.00210822206605762,0.916290731874155,0.00193174433986118
"c6","gable",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","greenhouse",3,1423,0.00210822206605762,1.20397280432594,0.00253824203301322
"c6","ives",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","kinzler",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","life",3,1423,0.00210822206605762,0.916290731874155,0.00193174433986118
"c6","naughty",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","reported",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","secular",3,1423,0.00210822206605762,2.30258509299405,0.00485436070202539
"c6","thunberg",3,1423,0.00210822206605762,1.6094379124341,0.00339305252094329
"c6","time",3,1423,0.00210822206605762,0.916290731874155,0.00193174433986118
"c6","wrong",3,1423,0.00210822206605762,1.6094379124341,0.00339305252094329
"c7","coastal",3,718,0.00417827298050139,1.6094379124341,0.00672467094331797
"c7","congress",3,718,0.00417827298050139,1.6094379124341,0.00672467094331797
"c7","deal",3,718,0.00417827298050139,1.6094379124341,0.00672467094331797
"c7","real",3,718,0.00417827298050139,2.30258509299405,0.00962082907936231
"c7","sea",3,718,0.00417827298050139,0.916290731874155,0.00382851280727363
"c7","u.s",3,718,0.00417827298050139,0.510825623765991,0.00213436890152921
"c8","beaches",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c8","evaporation",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c8","gronewold",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c8","planning",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c8","recent",3,775,0.00387096774193548,0.916290731874155,0.00354693186531931
"c8","rood",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c8","runoff",3,775,0.00387096774193548,2.30258509299405,0.00891323261804147
"c9","100",3,564,0.00531914893617021,0.916290731874155,0.00487388687167104
"c9","2030",3,564,0.00531914893617021,1.20397280432594,0.00640411066130817
"c9","developing",3,564,0.00531914893617021,1.20397280432594,0.00640411066130817
"c9","malaria",3,564,0.00531914893617021,2.30258509299405,0.0122477930478407
"c9","million",3,564,0.00531914893617021,0.693147180559945,0.00368695308808482
"c9","paris",3,564,0.00531914893617021,1.6094379124341,0.00856083995975585
"c1","2050",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","314",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","adapt",2,805,0.00248447204968944,0.916290731874155,0.00227649871273082
"c1","audubon's",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","bird's",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","birder",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","bobolink",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","conditions",2,805,0.00248447204968944,1.20397280432594,0.002991236780934
"c1","conservation",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","easy",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","hard",2,805,0.00248447204968944,0.916290731874155,0.00227649871273082
"c1","hold",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","month",2,805,0.00248447204968944,0.693147180559945,0.00172210479642222
"c1","moving",2,805,0.00248447204968944,1.6094379124341,0.00399860350915304
"c1","nashville",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","news",2,805,0.00248447204968944,0.510825623765991,0.00126913198451178
"c1","north",2,805,0.00248447204968944,0.916290731874155,0.00227649871273082
"c1","painted",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","range",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c1","risk",2,805,0.00248447204968944,0.693147180559945,0.00172210479642222
"c1","southern",2,805,0.00248447204968944,1.6094379124341,0.00399860350915304
"c1","temperatures",2,805,0.00248447204968944,0.356674943938732,0.000886148929040329
"c1","warmer",2,805,0.00248447204968944,1.20397280432594,0.002991236780934
"c1","winter",2,805,0.00248447204968944,2.30258509299405,0.00572070830557527
"c10","18",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","23",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","29",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","38",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","45",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","accept",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","agree",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","alarm",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","appears",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","concern",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","experts",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","findings",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","fossil",2,1031,0.00193986420950533,0.510825623765991,0.000990932344841883
"c10","found",2,1031,0.00193986420950533,0.693147180559945,0.00134461140748777
"c10","generation",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","half",2,1031,0.00193986420950533,0.916290731874155,0.00177747959626412
"c10","influence",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","klein",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","margaret",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","minor",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","misunderstanding",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","party",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","primary",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","project",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","quarters",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","questioned",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","rapid",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","recently",2,1031,0.00193986420950533,0.916290731874155,0.00177747959626412
"c10","salamon",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","similar",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","slow",2,1031,0.00193986420950533,2.30258509299405,0.00446670241123966
"c10","society",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","stop",2,1031,0.00193986420950533,0.916290731874155,0.00177747959626412
"c10","story",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","support",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","understand",2,1031,0.00193986420950533,1.20397280432594,0.00233554375232965
"c10","voters",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c10","wait",2,1031,0.00193986420950533,1.6094379124341,0.00312209100375189
"c2","85",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","activists",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","america",2,899,0.00222469410456062,0.916290731874155,0.00203846658926397
"c2","catastrophic",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","change's",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","commit",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","communities",2,899,0.00222469410456062,0.693147180559945,0.00154204044618453
"c2","contrast",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","degrees",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","experiences",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","flooding",2,899,0.00222469410456062,0.693147180559945,0.00154204044618453
"c2","focused",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","fuel",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","humanity",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","including",2,899,0.00222469410456062,0.916290731874155,0.00203846658926397
"c2","institute",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","lead",2,899,0.00222469410456062,0.916290731874155,0.00203846658926397
"c2","letter",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","monday",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","otto",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","papers",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","published",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","rising",2,899,0.00222469410456062,0.356674943938732,0.000793492645024989
"c2","roughly",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","scale",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","shifts",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","sudan",2,899,0.00222469410456062,1.6094379124341,0.0035805070354485
"c2","top",2,899,0.00222469410456062,1.20397280432594,0.00267847119983523
"c2","united",2,899,0.00222469410456062,0.510825623765991,0.0011364307536507
"c2","washington",2,899,0.00222469410456062,0.916290731874155,0.00203846658926397
"c2","waves",2,899,0.00222469410456062,0.916290731874155,0.00203846658926397
"c2","world's",2,899,0.00222469410456062,0.693147180559945,0.00154204044618453
"c4","cabrera",2,272,0.00735294117647059,2.30258509299405,0.0169307727426033
"c4","directly",2,272,0.00735294117647059,1.20397280432594,0.00885274120827894
"c4","vicedo",2,272,0.00735294117647059,2.30258509299405,0.0169307727426033
"c5","affect",2,834,0.00239808153477218,1.20397280432594,0.00288722495042191
"c5","animals",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","based",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c5","care",2,834,0.00239808153477218,0.693147180559945,0.0016622234545802
"c5","causing",2,834,0.00239808153477218,1.20397280432594,0.00288722495042191
"c5","child",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","choices",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","difference",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","encourage",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","event",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","experience",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c5","forces",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","grow",2,834,0.00239808153477218,1.20397280432594,0.00288722495042191
"c5","healthier",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","homes",2,834,0.00239808153477218,1.20397280432594,0.00288722495042191
"c5","hopeful",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c5","ideas",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c5","introduce",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","nests",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","pick",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","plants",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c5","protecting",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","severe",2,834,0.00239808153477218,0.693147180559945,0.0016622234545802
"c5","teen",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","teens",2,834,0.00239808153477218,2.30258509299405,0.00552178679375071
"c5","youth",2,834,0.00239808153477218,1.6094379124341,0.0038595633391705
"c6","actor",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","add",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","apparently",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","apple",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","bugblatter",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","call",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","called",2,1423,0.00140548137737175,0.916290731874155,0.00128782955990746
"c6","ces",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","clark",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","consensus",2,1423,0.00140548137737175,1.20397280432594,0.00169216135534215
"c6","constant",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","cooling",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","covered",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","days",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","debate",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","deny",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","disagree",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","district",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","earth",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","focusing",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","fuels",2,1423,0.00140548137737175,0.510825623765991,0.000717955901287408
"c6","future",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","glaciers",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","god's",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","green",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","greta",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","harbor",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","illinois",2,1423,0.00140548137737175,1.20397280432594,0.00169216135534215
"c6","lighthouse",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","melting",2,1423,0.00140548137737175,1.20397280432594,0.00169216135534215
"c6","murrow",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","newton's",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","predictions",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","ravenous",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","read",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","reasoning",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","republican",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","safe",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","santa",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","sean",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","sense",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","shut",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","shutting",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","smile",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","source",2,1423,0.00140548137737175,1.6094379124341,0.00226203501396219
"c6","threat",2,1423,0.00140548137737175,0.693147180559945,0.000974205454054737
"c6","tree",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","unlike",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","wisdom",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c6","word",2,1423,0.00140548137737175,2.30258509299405,0.00323624046801693
"c7","burning",2,718,0.00278551532033426,1.20397280432594,0.0033536846917157
"c7","century",2,718,0.00278551532033426,1.20397280432594,0.0033536846917157
"c7","compared",2,718,0.00278551532033426,2.30258509299405,0.00641388605290821
"c7","control",2,718,0.00278551532033426,2.30258509299405,0.00641388605290821
"c7","diseases",2,718,0.00278551532033426,0.916290731874155,0.00255234187151575
"c7","government",2,718,0.00278551532033426,2.30258509299405,0.00641388605290821
"c7","increasing",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","insects",2,718,0.00278551532033426,2.30258509299405,0.00641388605290821
"c7","issue",2,718,0.00278551532033426,0.916290731874155,0.00255234187151575
"c7","politicians",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","resources",2,718,0.00278551532033426,1.20397280432594,0.0033536846917157
"c7","results",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","rise",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","season",2,718,0.00278551532033426,2.30258509299405,0.00641388605290821
"c7","senior",2,718,0.00278551532033426,1.20397280432594,0.0033536846917157
"c7","system",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","systems",2,718,0.00278551532033426,1.6094379124341,0.00448311396221198
"c7","west",2,718,0.00278551532033426,1.20397280432594,0.0033536846917157
"c8","2013",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","30",2,775,0.00258064516129032,1.6094379124341,0.00415338816112026
"c8","andrew",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","average",2,775,0.00258064516129032,0.693147180559945,0.00178876691757405
"c8","economic",2,775,0.00258064516129032,0.916290731874155,0.00236462124354621
"c8","ecosystems",2,775,0.00258064516129032,0.916290731874155,0.00236462124354621
"c8","eroding",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","inches",2,775,0.00258064516129032,1.20397280432594,0.00310702659180887
"c8","level",2,775,0.00258064516129032,0.693147180559945,0.00178876691757405
"c8","low",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","patterns",2,775,0.00258064516129032,1.20397280432594,0.00310702659180887
"c8","properties",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","september",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","shore",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c8","shoreline",2,775,0.00258064516129032,1.6094379124341,0.00415338816112026
"c8","term",2,775,0.00258064516129032,2.30258509299405,0.00594215507869431
"c9","2020",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","billion",2,564,0.00354609929078014,0.916290731874155,0.00324925791444736
"c9","cope",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","development",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","droughts",2,564,0.00354609929078014,1.6094379124341,0.00570722663983723
"c9","finance",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","increase",2,564,0.00354609929078014,0.916290731874155,0.00324925791444736
"c9","issues",2,564,0.00354609929078014,0.916290731874155,0.00324925791444736
"c9","nets",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","percent",2,564,0.00354609929078014,1.20397280432594,0.00426940710753878
"c9","prevent",2,564,0.00354609929078014,1.6094379124341,0.00570722663983723
"c9","result",2,564,0.00354609929078014,1.20397280432594,0.00426940710753878
"c9","rich",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","safety",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","shocks",2,564,0.00354609929078014,2.30258509299405,0.00816519536522711
"c9","social",2,564,0.00354609929078014,1.20397280432594,0.00426940710753878
"c1","126",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","19",1,805,0.00124223602484472,1.20397280432594,0.001495618390467
"c1","2014",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","2080",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","50",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","588",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","ability",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","adjust.indeed",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","advantages",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","ahead",1,805,0.00124223602484472,0.510825623765991,0.000634565992255889
"c1","american",1,805,0.00124223602484472,0.916290731874155,0.00113824935636541
"c1","areas.stotz",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","assuming",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","bad",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","balance.the",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","beauties",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","before.in",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","bet",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","biggest",1,805,0.00124223602484472,0.916290731874155,0.00113824935636541
"c1","birders",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","birding",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","black",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","blame",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","blue",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","bobolinks",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","boreal",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","breed",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","bunting",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","buntings",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","cantigny",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","capped",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","ceo",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","chairman",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","challenge",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","challenging.sorry",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","chicagoan",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","chicagoans",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","chickadee",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","christmas",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","cited",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","city",1,805,0.00124223602484472,1.20397280432594,0.001495618390467
"c1","classified",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","climate.audubon.org",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","climatic",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","climb",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","coming",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","common",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","compass",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","condition",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","continues",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","count",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","crossbill",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","dancing",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","david",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","dec",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","decades",1,805,0.00124223602484472,1.6094379124341,0.00199930175457652
"c1","december",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","deemed",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","depend",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","disruption",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
"c1","ditching",1,805,0.00124223602484472,2.30258509299405,0.00286035415278763
